"State_Name","Constituency_No","Year","Party","Votes","Electors","Constituency_Name","BJP_vote_share"
"meghalaya",1,2014,"BJP",95979,980740,"SHILLONG",9.78638579032159
"odisha",1,2014,"BJP",372052,1430717,"BARGARH",26.0045837157174
"odisha",2,2014,"BJP",340508,1410532,"SUNDARGARH",24.1403952551236
"odisha",3,2014,"BJP",328042,1297098,"SAMBALPUR",25.2904560796486
"odisha",4,2014,"BJP",277154,1346683,"KEONJHAR",20.5804929593676
"odisha",5,2014,"BJP",270913,1327555,"MAYURBHANJ",20.4069134612125
"odisha",6,2014,"BJP",291943,1366218,"BALASORE",21.3686981140638
"odisha",7,2014,"BJP",216617,1469498,"BHADRAK",14.7408843019861
"odisha",8,2014,"BJP",150789,1303733,"JAJPUR",11.5659417994329
"odisha",9,2014,"BJP",315937,1363471,"DHENKANAL",23.1715232667215
"odisha",10,2014,"BJP",349220,1563025,"BOLANGIR",22.3425728955071
"odisha",11,2014,"BJP",314524,1474135,"KALAHANDI",21.336173416953
"odisha",12,2014,"BJP",138430,1297210,"NABARANGPUR",10.6713639271976
"odisha",13,2014,"BJP",108744,1143602,"KANDHAMAL",9.50890257274821
"odisha",14,2014,"BJP",146093,1371617,"CUTTACK",10.6511511595438
"odisha",15,2014,"BJP",118653,1555444,"KENDRAPARA",7.62823991091933
"odisha",16,2014,"BJP",117448,1499673,"JAGATSINGHPUR",7.83157394978772
"odisha",17,2014,"BJP",215763,1404581,"PURI",15.3613782330816
"odisha",18,2014,"BJP",249775,1527768,"BHUBANESWAR",16.3490137245969
"odisha",19,2014,"BJP",67361,1408780,"ASKA",4.78151308224137
"odisha",20,2014,"BJP",158811,1334268,"BERHAMPUR",11.9024813605662
"odisha",21,2014,"BJP",89788,1300437,"KORAPUT",6.90444827392638
"punjab",1,2014,"BJP",482255,1500337,"GURDASPUR",32.1431118475383
"punjab",2,2014,"BJP",380106,1477262,"AMRITSAR",25.7304391502658
"punjab",5,2014,"BJP",346643,1485286,"HOSHIARPUR",23.3384681468754
"rajasthan",1,2014,"BJP",658130,1718414,"GANGANAGAR",38.2986870451474
"rajasthan",2,2014,"BJP",584932,1592355,"BIKANER",36.7337685377946
"rajasthan",3,2014,"BJP",595756,1753825,"CHURU",33.9689535729049
"rajasthan",4,2014,"BJP",488182,1697470,"JHUNJHUNU",28.759388973001
"rajasthan",5,2014,"BJP",499428,1769882,"SIKAR",28.2181523966004
"rajasthan",6,2014,"BJP",632930,1700307,"JAIPUR RURAL",37.2244541720995
"rajasthan",7,2014,"BJP",863358,1957820,"JAIPUR",44.0979252433829
"rajasthan",8,2014,"BJP",642278,1626442,"ALWAR",39.4897573968208
"rajasthan",9,2014,"BJP",579825,1690705,"BHARATPUR",34.2948651598002
"rajasthan",10,2014,"BJP",402407,1549468,"KARAULI-DHOLPUR",25.9706557347425
"rajasthan",11,2014,"BJP",315059,1524100,"DAUSA",20.6718063119218
"rajasthan",12,2014,"BJP",548537,1710775,"TONK-SAWAI MADHOPUR",32.0636553608745
"rajasthan",13,2014,"BJP",637874,1683261,"AJMER",37.8951333156296
"rajasthan",14,2014,"BJP",414791,1678660,"NAGAUR",24.7096493631825
"rajasthan",15,2014,"BJP",711772,1902094,"PALI",37.4204429434087
"rajasthan",16,2014,"BJP",713515,1727791,"JODHPUR",41.2963720727796
"rajasthan",17,2014,"BJP",488747,1680152,"BARMER",29.0894514305849
"rajasthan",18,2014,"BJP",580508,1824968,"JALORE",31.8092152848708
"rajasthan",19,2014,"BJP",660373,1817940,"UDAIPUR",36.3253462710541
"rajasthan",20,2014,"BJP",577433,1698244,"BANSWARA",34.0017688859787
"rajasthan",21,2014,"BJP",703236,1819506,"CHITTORGARH",38.6498313278439
"rajasthan",22,2014,"BJP",644794,1701194,"RAJSAMAND",37.9024379347682
"rajasthan",23,2014,"BJP",630317,1754901,"BHILWARA",35.9175246922761
"rajasthan",24,2014,"BJP",644822,1744539,"KOTA",36.9623149726088
"rajasthan",25,2014,"BJP",676102,1669844,"JHALAWAR-BARAN",40.4889319002254
"sikkim",1,2014,"BJP",7279,370770,"SIKKIM",1.96321169458155
"tamilnadu",3,2014,"BJP",258262,1795776,"CHENNAI SOUTH",14.3816377989237
"tamilnadu",8,2014,"BJP",324326,1312259,"VELLORE",24.7150905423396
"tamilnadu",20,2014,"BJP",389701,1720221,"COIMBATORE",22.6541240921951
"tamilnadu",21,2014,"BJP",276118,1381505,"POLLACHI",19.9867535767152
"tamilnadu",25,2014,"BJP",238887,1285576,"PERAMBALUR",18.5820986079392
"tamilnadu",30,2014,"BJP",58521,1340050,"THANJAVUR",4.36707585537853
"tamilnadu",31,2014,"BJP",133763,1412373,"SIVAGANGA",9.47079843639039
"tamilnadu",35,2014,"BJP",171082,1455988,"RAMANATHAPURAM",11.750234205227
"tamilnadu",39,2014,"BJP",372906,1467796,"KANNIYAKUMARI",25.4058465890355
"tripura",1,2014,"BJP",54706,1248546,"TRIPURA WEST",4.38157664995923
"tripura",2,2014,"BJP",60613,1140276,"TRIPURA EAST",5.31564287944322
"uttarpradesh",1,2014,"BJP",472999,1608833,"SAHARANPUR",29.4001304050824
"uttarpradesh",2,2014,"BJP",565909,1531767,"KAIRANA",36.944848661709
"uttarpradesh",3,2014,"BJP",653391,1588475,"MUZAFFARNAGAR",41.1332252632242
"uttarpradesh",4,2014,"BJP",486913,1562081,"BIJNOR",31.17079075925
"uttarpradesh",5,2014,"BJP",367825,1493419,"NAGINA",24.6297254822659
"uttarpradesh",6,2014,"BJP",485224,1771985,"MORADABAD",27.3830760418401
"uttarpradesh",7,2014,"BJP",358616,1616972,"RAMPUR",22.178244273865
"uttarpradesh",8,2014,"BJP",360242,1693229,"SAMBHAL",21.2754447272046
"uttarpradesh",9,2014,"BJP",528880,1544245,"AMROHA",34.248451508666
"uttarpradesh",10,2014,"BJP",532981,1764388,"MEERUT",30.2076980800141
"uttarpradesh",11,2014,"BJP",423475,1505175,"BAGHPAT",28.1346022887704
"uttarpradesh",12,2014,"BJP",758482,2357553,"GHAZIABAD",32.1724262402584
"uttarpradesh",13,2014,"BJP",599702,1986109,"GAUTAM BUDDHA NAGAR",30.1948181091773
"uttarpradesh",14,2014,"BJP",604449,1736436,"BULANDSHAHR",34.8097482429528
"uttarpradesh",15,2014,"BJP",514622,1793126,"ALIGARH",28.6997121228514
"uttarpradesh",16,2014,"BJP",544277,1758927,"HATHRAS",30.9436946502044
"uttarpradesh",17,2014,"BJP",574633,1682260,"MATHURA",34.1583940651267
"uttarpradesh",18,2014,"BJP",583716,1814739,"AGRA",32.1652865784005
"uttarpradesh",19,2014,"BJP",426589,1580582,"FATEHPUR SIKRI",26.9893621463486
"uttarpradesh",20,2014,"BJP",420524,1636738,"FIROZABAD",25.6928109446961
"uttarpradesh",21,2014,"BJP",231252,1653058,"MAINPURI",13.9893458063782
"uttarpradesh",22,2014,"BJP",474978,1577457,"ETAH",30.1103611699083
"uttarpradesh",23,2014,"BJP",332031,1769145,"BADAUN",18.7678793993709
"uttarpradesh",24,2014,"BJP",409907,1653577,"AONLA",24.7891087019232
"uttarpradesh",25,2014,"BJP",518258,1664081,"BAREILLY",31.1437964858682
"uttarpradesh",26,2014,"BJP",546934,1671154,"PILIBHIT",32.7279233392015
"uttarpradesh",27,2014,"BJP",525132,1979294,"SHAHJAHANPUR",26.5312783244935
"uttarpradesh",28,2014,"BJP",398578,1679466,"KHERI",23.732424473017
"uttarpradesh",29,2014,"BJP",360357,1558041,"DHAURAHRA",23.128852193235
"uttarpradesh",30,2014,"BJP",417546,1550263,"SITAPUR",26.9338815413901
"uttarpradesh",31,2014,"BJP",360501,1714388,"HARDOI",21.0279703311036
"uttarpradesh",32,2014,"BJP",412575,1725589,"MISRIKH",23.909227515938
"uttarpradesh",33,2014,"BJP",518834,2164392,"UNNAO",23.9713508458727
"uttarpradesh",34,2014,"BJP",455274,1838194,"MOHANLALGANJ",24.7674619762658
"uttarpradesh",35,2014,"BJP",561106,1949956,"LUCKNOW",28.7753159558472
"uttarpradesh",36,2014,"BJP",173721,1594954,"RAE BARELI",10.8919128702144
"uttarpradesh",37,2014,"BJP",300748,1669843,"AMETHI",18.0105554833598
"uttarpradesh",38,2014,"BJP",410348,1703698,"SULTANPUR",24.0857241130764
"uttarpradesh",40,2014,"BJP",406195,1613781,"FARRUKHABAD",25.1703917693913
"uttarpradesh",41,2014,"BJP",439646,1707237,"ETAWAH",25.7519020499204
"uttarpradesh",42,2014,"BJP",469257,1808886,"KANNAUJ",25.9417674745672
"uttarpradesh",43,2014,"BJP",474712,1611248,"KANPUR",29.4623794723097
"uttarpradesh",44,2014,"BJP",481584,1768635,"AKBARPUR",27.2291343324089
"uttarpradesh",45,2014,"BJP",548631,1887189,"JALAUN",29.071333077927
"uttarpradesh",46,2014,"BJP",575889,1932052,"JHANSI",29.8071169927103
"uttarpradesh",47,2014,"BJP",453884,1737993,"HAMIRPUR",26.115410131111
"uttarpradesh",48,2014,"BJP",342066,1601855,"BANDA",21.3543672804342
"uttarpradesh",49,2014,"BJP",485994,1804753,"FATEHPUR",26.9285603071445
"uttarpradesh",50,2014,"BJP",331724,1738509,"KAUSHAMBI",19.0809480997798
"uttarpradesh",51,2014,"BJP",503564,1913275,"PHULPUR",26.3194783813095
"uttarpradesh",52,2014,"BJP",313772,1666569,"ALLAHABAD",18.8274232870046
"uttarpradesh",53,2014,"BJP",454214,1721278,"BARABANKI",26.3881836635337
"uttarpradesh",54,2014,"BJP",491761,1738701,"FAIZABAD",28.2832413393677
"uttarpradesh",55,2014,"BJP",432104,1718774,"AMBEDKAR NAGAR",25.1402453143927
"uttarpradesh",56,2014,"BJP",432392,1638640,"BAHRAICH",26.3872479617244
"uttarpradesh",57,2014,"BJP",381500,1711967,"KAISERGANJ",22.2843080503304
"uttarpradesh",58,2014,"BJP",345964,1788080,"SHRAWASTI",19.3483513041922
"uttarpradesh",59,2014,"BJP",359639,1710825,"GONDA",21.0213785746643
"uttarpradesh",60,2014,"BJP",298845,1761415,"DOMARIYAGANJ",16.9661891150013
"uttarpradesh",61,2014,"BJP",357680,1787476,"BASTI",20.0103386003504
"uttarpradesh",62,2014,"BJP",348892,1904315,"SANT KABIR NAGAR",18.3211285947966
"uttarpradesh",63,2014,"BJP",471542,1743131,"MAHARAJGANJ",27.0514379011101
"uttarpradesh",64,2014,"BJP",539127,1903988,"GORAKHPUR",28.3156721575976
"uttarpradesh",65,2014,"BJP",370051,1680992,"KUSHI NAGAR",22.0138465858255
"uttarpradesh",66,2014,"BJP",496500,1806926,"DEORIA",27.4776056130688
"uttarpradesh",67,2014,"BJP",417959,1760090,"BANSGAON",23.7464561471288
"uttarpradesh",68,2014,"BJP",324016,1661470,"LALGANJ",19.5017665079719
"uttarpradesh",69,2014,"BJP",277102,1703121,"AZAMGARH",16.270247387003
"uttarpradesh",70,2014,"BJP",379797,1891112,"GHOSI",20.0832631806049
"uttarpradesh",71,2014,"BJP",392213,1661737,"SALEMPUR",23.6025917458659
"uttarpradesh",72,2014,"BJP",359758,1768271,"BALLIA",20.345184646471
"uttarpradesh",73,2014,"BJP",367149,1848842,"JAUNPUR",19.8583221281213
"uttarpradesh",74,2014,"BJP",438210,1891969,"MACHHLISHAHR",23.1615845714174
"uttarpradesh",75,2014,"BJP",306929,1801519,"GHAZIPUR",17.0372335789964
"uttarpradesh",76,2014,"BJP",414135,1593133,"CHANDAULI",25.9950048112744
"uttarpradesh",77,2014,"BJP",581022,1766487,"VARANASI",32.8913827274132
"uttarpradesh",78,2014,"BJP",403695,1834598,"BHADOHI",22.0045481353408
"uttarpradesh",80,2014,"BJP",378211,1639074,"ROBERTSGANJ",23.0746750909355
"uttarakhand",1,2014,"BJP",446733,1352614,"TEHRI GARHWAL",33.0273825348547
"uttarakhand",2,2014,"BJP",405690,1267218,"GARHWAL",32.0142232828132
"uttarakhand",3,2014,"BJP",348186,1253541,"ALMORA",27.7761955931238
"uttarakhand",4,2014,"BJP",636769,1610811,"NAINITAL-UDHAMSINGH NAGAR",39.5309567664984
"uttarakhand",5,2014,"BJP",592320,1642873,"HARDWAR",36.0539128709279
"westbengal",1,2014,"BJP",217653,1613403,"COOCH BEHAR",13.4903058938157
"westbengal",2,2014,"BJP",335857,1470911,"ALIPURDUARS",22.8332645550954
"westbengal",3,2014,"BJP",221593,1531469,"JALPAIGURI",14.4693101851882
"westbengal",4,2014,"BJP",488257,1437154,"DARJEELING",33.973881713442
"westbengal",5,2014,"BJP",203131,1387526,"RAIGANJ",14.639797740727
"westbengal",6,2014,"BJP",223014,1254497,"BALURGHAT",17.7771648716577
"westbengal",7,2014,"BJP",179000,1425428,"MALDAHA UTTAR",12.5576318130414
"westbengal",8,2014,"BJP",216180,1347143,"MALDAHA DAKSHIN",16.0472941625351
"westbengal",9,2014,"BJP",96751,1391656,"JANGIPUR",6.9522209511546
"westbengal",10,2014,"BJP",81656,1453783,"BAHARAMPUR",5.61679425333767
"westbengal",11,2014,"BJP",101069,1512098,"MURSHIDABAD",6.68402444815085
"westbengal",12,2014,"BJP",329387,1476783,"KRISHNANAGAR",22.3043602208314
"westbengal",13,2014,"BJP",233670,1602849,"RANAGHAT",14.5784163074625
"westbengal",14,2014,"BJP",244783,1540713,"BANGAON",15.8876442270559
"westbengal",15,2014,"BJP",230401,1287222,"BARRACKPORE",17.899088113783
"westbengal",16,2014,"BJP",254819,1405981,"DUM DUM",18.1239291284875
"westbengal",17,2014,"BJP",296608,1512792,"BARASAT",19.6066610611373
"westbengal",18,2014,"BJP",233887,1490596,"BASIRHAT",15.6908377588562
"westbengal",19,2014,"BJP",113206,1458724,"JOYNAGAR",7.76061818411159
"westbengal",20,2014,"BJP",66538,1488785,"MATHURAPUR",4.4692819984081
"westbengal",21,2014,"BJP",200858,1555914,"DIAMOND HARBOUR",12.9093253226078
"westbengal",22,2014,"BJP",155511,1595746,"JADAVPUR",9.7453479438457
"westbengal",23,2014,"BJP",295376,1685296,"KOLKATA DAKSHIN",17.5266540714509
"westbengal",24,2014,"BJP",247461,1433985,"KOLKATA UTTAR",17.256875071915
"westbengal",25,2014,"BJP",248120,1505099,"HOWRAH",16.4852943228319
"westbengal",26,2014,"BJP",137137,1448632,"ULUBERIA",9.4666554376819
"westbengal",27,2014,"BJP",287712,1624038,"SRERAMPUR",17.7158416243955
"westbengal",28,2014,"BJP",221271,1630042,"HOOGHLY",13.5745582015678
"westbengal",29,2014,"BJP",158480,1600293,"ARAMBAGH",9.90318647897604
"westbengal",30,2014,"BJP",86265,1527273,"TAMLUK",5.64830256280311
"westbengal",31,2014,"BJP",111082,1490409,"KANTHI",7.45312192827606
"westbengal",32,2014,"BJP",94842,1610489,"GHATAL",5.8890188011219
"westbengal",33,2014,"BJP",122459,1475112,"JHARGRAM",8.30167472029243
"westbengal",34,2014,"BJP",180071,1499673,"MEDINIPUR",12.0073509358373
"westbengal",35,2014,"BJP",86236,1471933,"PURULIA",5.85869057898695
"westbengal",36,2014,"BJP",251183,1503812,"BANKURA",16.7030852260788
"westbengal",37,2014,"BJP",179530,1466921,"BISHNUPUR",12.2385595406978
"westbengal",38,2014,"BJP",170828,1532244,"BARDHAMAN PURBA",11.148877071798
"westbengal",39,2014,"BJP",237205,1583495,"BURDWAN - DURGAPUR",14.9798389006596
"westbengal",40,2014,"BJP",419983,1469684,"ASANSOL",28.5764150660958
"westbengal",41,2014,"BJP",197474,1538421,"BOLPUR",12.8361482325059
"westbengal",42,2014,"BJP",235753,1495089,"BIRBHUM",15.7684927118051
"andhrapradesh",6,2014,"BJP",186343,1536166,"MEDAK",12.1303947620244
"gujarat",20,2014,"BJP",526763,1638321,"VADODARA",32.1526123390959
"maharashtra",39,2014,"BJP",922416,1792652,"BEED",51.4553856520953
"odisha",13,2014,"BJP",178661,1143602,"KANDHAMAL",15.6226554343207
"uttarpradesh",21,2014,"BJP",332537,1653058,"MAINPURI(GEN)",20.116475042013
"andamannicobarislands",1,2009,"BJP",75211,265108,"ANDAMAN & NICOBAR ISLANDS",28.3699473422152
"andhrapradesh",1,2009,"BJP",57931,1131211,"ADILABAD",5.12114892800724
"andhrapradesh",2,2009,"BJP",67836,1315642,"PEDDAPALLE",5.1561138972456
"andhrapradesh",3,2009,"BJP",122337,1496211,"KARIMNAGAR",8.17645372210203
"andhrapradesh",4,2009,"BJP",113756,1333271,"NIZAMABAD",8.53209887562243
"andhrapradesh",5,2009,"BJP",50189,1359566,"ZAHIRABAD",3.69154568443165
"andhrapradesh",6,2009,"BJP",69027,1389721,"MEDAK",4.966968190018
"andhrapradesh",7,2009,"BJP",130206,2343050,"MALKAJGIRI",5.55711572522994
"andhrapradesh",8,2009,"BJP",170382,1574818,"SECUNDRABAD",10.8191549753686
"andhrapradesh",9,2009,"BJP",75503,1393242,"HYDERABAD",5.4192308299635
"andhrapradesh",10,2009,"BJP",112701,1681664,"CHELVELLA",6.70175492845182
"andhrapradesh",11,2009,"BJP",57955,1368868,"MAHBUBNAGAR",4.23379025589027
"andhrapradesh",12,2009,"BJP",49696,1460484,"NAGARKURNOOL",3.40270759556421
"andhrapradesh",13,2009,"BJP",22590,1455016,"NALGONDA",1.55256024676017
"andhrapradesh",14,2009,"BJP",45898,1478391,"BHONGIR",3.10459141052671
"andhrapradesh",15,2009,"BJP",36064,1486617,"WARANGAL",2.42591064140932
"andhrapradesh",16,2009,"BJP",16610,1265396,"MAHABUBABAD",1.31263256719636
"andhrapradesh",17,2009,"BJP",9644,1259815,"KHAMMAM",0.765509221592059
"andhrapradesh",18,2009,"BJP",23093,1182514,"ARUKU",1.95287328522115
"andhrapradesh",19,2009,"BJP",11837,1226125,"SRIKAKULAM",0.965399123254154
"andhrapradesh",20,2009,"BJP",25239,1323238,"VIZIANAGARAM",1.90736662641188
"andhrapradesh",21,2009,"BJP",30336,1387482,"VISAKHAPATNAM",2.18640674257396
"andhrapradesh",22,2009,"BJP",18493,1331695,"ANAKAPALLI",1.38868134219923
"andhrapradesh",23,2009,"BJP",14861,1265094,"KAKINADA",1.17469531908301
"andhrapradesh",24,2009,"BJP",12730,1275287,"AMALAPURAM",0.998206678183029
"andhrapradesh",25,2009,"BJP",7123,1260974,"RAJAHMUNDRY",0.564880798493863
"andhrapradesh",26,2009,"BJP",11941,1173138,"NARSAPURAM",1.01786831557754
"andhrapradesh",27,2009,"BJP",8361,1275575,"ELURU",0.65546910216961
"andhrapradesh",28,2009,"BJP",10721,1251053,"MACHILIPATNAM",0.856958098497825
"andhrapradesh",29,2009,"BJP",15951,1402315,"VIJAYAWADA",1.13747624463833
"andhrapradesh",30,2009,"BJP",10797,1365177,"GUNTUR",0.790886456481467
"andhrapradesh",31,2009,"BJP",7099,1360431,"NARASARAOPET",0.521819923244913
"andhrapradesh",32,2009,"BJP",14370,1321607,"BAPATLA",1.08731264286584
"andhrapradesh",33,2009,"BJP",12272,1375558,"ONGOLE",0.892147041418828
"andhrapradesh",35,2009,"BJP",8268,1307312,"KURNOOL",0.632442752762921
"andhrapradesh",36,2009,"BJP",16540,1411460,"ANANTAPUR",1.1718362546583
"andhrapradesh",37,2009,"BJP",22399,1377610,"HINDUPUR",1.62593186750967
"andhrapradesh",38,2009,"BJP",7171,1347716,"KADAPA",0.532085394845798
"andhrapradesh",39,2009,"BJP",16727,1450938,"NELLORE",1.15284043839227
"andhrapradesh",40,2009,"BJP",21696,1464896,"TIRUPATI",1.48106077154965
"andhrapradesh",41,2009,"BJP",30263,1311449,"RAJAMPET",2.30760021929942
"andhrapradesh",42,2009,"BJP",10899,1291921,"CHITTOOR",0.843627435423683
"arunachalpradesh",1,2009,"BJP",139129,433368,"ARUNACHAL WEST",32.1041239777741
"arunachalpradesh",2,2009,"BJP",46974,301173,"ARUNACHAL EAST",15.5970156687352
"assam",1,2009,"BJP",148945,1068811,"KARIMGANJ",13.9355788815796
"assam",2,2009,"BJP",243532,978510,"SILCHAR",24.8880440669998
"assam",3,2009,"BJP",100081,693407,"AUTONOMOUS DISTRICT",14.4332260851131
"assam",7,2009,"BJP",496047,1723860,"GAUHATI",28.7753645887717
"assam",8,2009,"BJP",307881,1416682,"MANGALDOI",21.7325412477888
"assam",10,2009,"BJP",380921,1411331,"NOWGONG",26.9901957797285
"assam",12,2009,"BJP",290406,1182349,"JORHAT",24.5617833651485
"bihar",2,2009,"BJP",198781,1220868,"PASCHIM CHAMPARAN",16.2819403899521
"bihar",3,2009,"BJP",201114,1187264,"PURVI CHAMPARAN",16.9392822489354
"bihar",4,2009,"BJP",233499,1269056,"SHEOHAR",18.3994244540824
"bihar",6,2009,"BJP",164094,1397256,"MADHUBANI",11.7440182758206
"bihar",9,2009,"BJP",282742,1311225,"ARARIA",21.5631947224923
"bihar",11,2009,"BJP",269834,1272769,"KATIHAR",21.2005477820406
"bihar",12,2009,"BJP",362952,1305396,"PURNIA",27.8039767243043
"bihar",14,2009,"BJP",239268,1307067,"DARBHANGA",18.3057180695404
"bihar",20,2009,"BJP",222394,1268338,"SARAN",17.5342850249697
"bihar",26,2009,"BJP",228384,1433346,"BHAGALPUR",15.933626633067
"bihar",30,2009,"BJP",316549,1641976,"PATNA SAHIB",19.2785400030208
"bihar",33,2009,"BJP",130376,1340892,"BUXAR",9.72307986027212
"bihar",34,2009,"BJP",149259,1402789,"SASARAM",10.6401604232711
"bihar",38,2009,"BJP",246255,1329192,"GAYA",18.5266688333965
"bihar",39,2009,"BJP",130608,1397512,"NAWADA",9.34575159283069
"chandigarh",1,2009,"BJP",102075,524444,"CHANDIGARH",19.4634698842965
"chhattisgarh",1,2009,"BJP",416532,1306822,"SARGUJA",31.8736599169589
"chhattisgarh",2,2009,"BJP",443948,1432746,"RAIGARH",30.9858132565018
"chhattisgarh",3,2009,"BJP",302142,1518450,"JANJGIR-CHAMPA",19.8980539365801
"chhattisgarh",4,2009,"BJP",293879,1276443,"KORBA",23.0232764016881
"chhattisgarh",5,2009,"BJP",347930,1472793,"BILASPUR",23.6238222207737
"chhattisgarh",6,2009,"BJP",437721,1411051,"RAJNANDGAON",31.0209198675314
"chhattisgarh",7,2009,"BJP",283170,1620400,"DURG",17.475314737102
"chhattisgarh",8,2009,"BJP",364943,1578868,"RAIPUR",23.1142185413853
"chhattisgarh",9,2009,"BJP",371201,1369154,"MAHASAMUND",27.1117054765205
"chhattisgarh",10,2009,"BJP",249373,1193116,"BASTAR",20.900985319114
"chhattisgarh",11,2009,"BJP",341131,1296734,"KANKER",26.3069372747225
"dadranagarhaveli",1,2009,"BJP",51242,150704,"DADAR & NAGAR HAVELI",34.0017517783204
"damandiu",1,2009,"BJP",44546,95382,"DAMAN & DIU",46.7027321716886
"delhi",1,2009,"BJP",265003,1413535,"CHANDNI CHOWK",18.7475372028284
"delhi",2,2009,"BJP",295948,1677058,"NORTH EAST DELHI",17.6468553860391
"delhi",3,2009,"BJP",276948,1604795,"EAST DELHI",17.2575313357781
"delhi",4,2009,"BJP",268058,1373146,"NEW DELHI",19.5214492850724
"delhi",5,2009,"BJP",302971,1798181,"NORTH WEST  DELHI",16.8487488189454
"delhi",6,2009,"BJP",350889,1687727,"WEST  DELHI",20.7906254980811
"delhi",7,2009,"BJP",267059,1542412,"SOUTH DELHI",17.3143751474963
"goa",1,2009,"BJP",137716,486983,"NORTH GOA",28.2794265918934
"goa",2,2009,"BJP",114978,533811,"SOUTH GOA",21.5390840578407
"gujarat",1,2009,"BJP",285300,1325614,"KACHCHH",21.5221022107491
"gujarat",2,2009,"BJP",279108,1296871,"BANASKANTHA",21.5216471029115
"gujarat",3,2009,"BJP",265274,1417623,"PATAN",18.7125914294562
"gujarat",4,2009,"BJP",334631,1393970,"MAHESANA",24.0056098768266
"gujarat",5,2009,"BJP",337432,1452240,"SABARKANTHA",23.2352779154961
"gujarat",6,2009,"BJP",434044,1555709,"GANDHINAGAR",27.9000764281752
"gujarat",7,2009,"BJP",318846,1411761,"AHMEDABAD EAST",22.5849842855838
"gujarat",8,2009,"BJP",376823,1431080,"AHMEDABAD WEST",26.3313721105738
"gujarat",9,2009,"BJP",242879,1475820,"SURENDRANAGAR",16.4572237806779
"gujarat",10,2009,"BJP",282818,1455072,"RAJKOT",19.4367014140881
"gujarat",11,2009,"BJP",289933,1385818,"PORBANDAR",20.9214341277137
"gujarat",12,2009,"BJP",254992,1298599,"JAMNAGAR",19.635930722263
"gujarat",13,2009,"BJP",355335,1313064,"JUNAGADH",27.0615141379247
"gujarat",14,2009,"BJP",247666,1312733,"AMRELI",18.8664412336705
"gujarat",15,2009,"BJP",213376,1381619,"BHAVNAGAR",15.4439103689223
"gujarat",16,2009,"BJP",281337,1397162,"ANAND",20.1363191956266
"gujarat",17,2009,"BJP",283158,1448571,"KHEDA",19.5474022329592
"gujarat",18,2009,"BJP",282079,1423385,"PANCHMAHAL",19.8174773515247
"gujarat",19,2009,"BJP",192050,1194821,"DAHOD",16.0735373750545
"gujarat",20,2009,"BJP",428833,1524060,"VADODARA",28.1375405167776
"gujarat",21,2009,"BJP",353534,1412306,"CHHOTA UDAIPUR",25.0323938296658
"gujarat",22,2009,"BJP",311019,1311539,"BHARUCH",23.7140489150532
"gujarat",23,2009,"BJP",339445,1440215,"BARDOLI",23.5690504542725
"gujarat",24,2009,"BJP",364947,1420969,"SURAT",25.6829670457272
"gujarat",25,2009,"BJP",423413,1623415,"NAVSARI",26.0816242304032
"gujarat",26,2009,"BJP",350586,1380245,"VALSAD",25.4002731399136
"haryana",1,2009,"BJP",307688,1264907,"AMBALA",24.3249503718455
"haryana",5,2009,"BJP",185437,1216977,"KARNAL",15.2375106513928
"haryana",6,2009,"BJP",177511,1099978,"SONIPAT",16.1376863900914
"haryana",9,2009,"BJP",125837,1244437,"GURGAON",10.1119622769172
"haryana",10,2009,"BJP",189663,1103046,"FARIDABAD",17.1944778368264
"himachalpradesh",1,2009,"BJP",322254,1200165,"KANGRA",26.8508080138981
"himachalpradesh",2,2009,"BJP",326976,1112524,"MANDI",29.3904670820585
"himachalpradesh",3,2009,"BJP",373598,1187377,"HAMIRPUR",31.4641432333623
"himachalpradesh",4,2009,"BJP",310946,1106608,"SHIMLA",28.0990197070688
"jammukashmir",2,2009,"BJP",1994,1106729,"SRINAGAR",0.180170574729676
"jammukashmir",3,2009,"BJP",3918,1176223,"ANANTNAG",0.333100100916238
"jammukashmir",5,2009,"BJP",218459,1363060,"UDHAMPUR",16.027100787933
"jammukashmir",6,2009,"BJP",260932,1719897,"JAMMU",15.1713736345839
"jharkhand",1,2009,"BJP",168357,1167993,"RAJMAHAL",14.4142130988799
"jharkhand",2,2009,"BJP",189706,1128361,"DUMKA",16.8125271965266
"jharkhand",3,2009,"BJP",189526,1412253,"GODDA",13.4201166504868
"jharkhand",5,2009,"BJP",115145,1390428,"KODARMA",8.28126303555452
"jharkhand",6,2009,"BJP",233435,1346527,"GIRIDIH",17.3360801528673
"jharkhand",7,2009,"BJP",260521,1806475,"DHANBAD",14.4215115072171
"jharkhand",8,2009,"BJP",297149,1625148,"RANCHI",18.2844270183393
"jharkhand",9,2009,"BJP",319620,1380279,"JAMSHEDPUR",23.1561879880807
"jharkhand",10,2009,"BJP",167154,957406,"SINGHBHUM",17.4590508102101
"jharkhand",11,2009,"BJP",210214,980868,"KHUNTI",21.4314260430557
"jharkhand",12,2009,"BJP",144628,981666,"LOHARDAGA",14.7329132311805
"jharkhand",14,2009,"BJP",219810,1301651,"HAZARIBAGH",16.8870150293742
"karnataka",1,2009,"BJP",438081,1284427,"CHIKKODI",34.1071154686097
"karnataka",2,2009,"BJP",384324,1378238,"BELGAUM",27.8851693248916
"karnataka",3,2009,"BJP",413272,1363359,"BAGALKOT",30.3127789525723
"karnataka",4,2009,"BJP",308939,1373604,"BIJAPUR",22.4911255354527
